Date,TLT Adj Close,VTI Adj Close,VTV Adj Close,VBR Adj Close,AGG Adj Close,^VIX Adj Close,^VIX3M Adj Close,SPY Adj Close,IEI Adj Close,SHY Adj Close,BIL Adj Close,UUP Adj Close,FXF Adj Close,FXY Adj Close,VXX Adj Close,GLD Adj Close,TLT Adj Close,EMB Adj Close,IWM Adj Close,DIA Adj Close,SPY Adj Close,EEM Adj Close,VGK Adj Close,REM Adj Close,VNQ Adj Close,DMC Adj Close,GSG Adj Close,GDX Adj Close,BITO Adj Close,LQD Adj Close,IGSB Adj Close,HYG Adj Close
2004-02-23,48.06112289428711,38.48911666870117,30.29947280883789,33.39935302734375,57.22861099243164,16.290000915527344,,79.34540557861328,,60.996734619140625,,,,,,,48.06112289428711,,44.18899154663086,68.93917083740234,79.34538269042969,13.20793342590332,,,,,,,,52.785560607910156,,
2004-02-24,48.14863204956055,38.506649017333984,30.118040084838867,33.40610885620117,57.17870330810547,15.899999618530273,,79.20689392089844,,61.00408935546875,,,,,,,48.14863204956055,,44.185115814208984,68.67955780029297,79.2069091796875,13.138130187988281,,,,,,,,52.83715057373047,,
2004-02-25,48.225196838378906,38.713443756103516,30.34784698486328,33.62849807739258,57.311763763427734,14.930000305175781,,79.53926086425781,,61.04827880859375,,,,,,,48.225196838378906,,44.80635452270508,68.91317749023438,79.53929138183594,13.28161334991455,,,,,,,,52.87461471557617,,
2004-02-26,48.07209014892578,38.769535064697266,30.38412857055664,33.817203521728516,57.21751403808594,14.829999923706055,,79.58776092529297,,61.02626419067383,,,,,,,48.07209014892578,,45.07814025878906,68.75098419189453,79.5877456665039,13.347530364990234,,,,,,,,52.91212463378906,,
2004-02-27,48.487709045410156,38.82560348510742,30.55952262878418,34.100242614746094,57.37276077270508,14.550000190734863,,79.64311218261719,,61.07046127319336,,,,,,,48.487709045410156,,45.311092376708984,68.83531188964844,79.64313507080078,13.536770820617676,,,,,,,,53.066925048828125,,
2004-03-01,48.46907424926758,39.20414733886719,30.80748176574707,34.545021057128906,57.39830780029297,14.4399995803833,,80.4324951171875,,61.050472259521484,,,,,,,48.46907424926758,,46.029388427734375,69.41291046142578,80.43250274658203,13.845447540283203,,,,,,,,53.05044174194336,,
2004-03-02,48.16155242919922,39.06045150756836,30.674440383911133,34.464149475097656,57.198272705078125,14.859999656677246,,79.96161651611328,,60.9914665222168,,,,,,,48.16155242919922,,45.6644287109375,68.85485076904297,79.96163940429688,13.735318183898926,,,,,,,,52.946868896484375,,
2004-03-03,48.07371139526367,39.081478118896484,30.674440383911133,34.3832893371582,57.137142181396484,14.550000190734863,,80.10707092285156,,60.9471549987793,,,,,,,48.07371139526367,,45.711021423339844,68.80934143066406,80.1070556640625,13.650009155273438,,,,,,,,52.923343658447266,,
2004-03-04,48.287872314453125,39.2567253112793,30.7409610748291,34.67307662963867,57.276039123535156,14.399999618530273,,80.3148193359375,,60.99885177612305,,,,,,,48.287872314453125,,46.289527893066406,68.71851348876953,80.3148193359375,13.743073463439941,,,,,,,,53.008079528808594,,
2004-03-05,49.22134017944336,39.37941360473633,30.93448257446289,34.90219497680664,57.69843292236328,14.479999542236328,,80.5848617553711,,61.131710052490234,,,,,,,49.22134017944336,,46.39435958862305,68.91970825195312,80.58485412597656,13.79348373413086,,,,,,,,53.573020935058594,,
2004-03-08,49.51237869262695,39.01838302612305,30.783302307128906,34.700016021728516,57.89289093017578,15.789999961853027,,79.60157775878906,,61.2276611328125,,,,,,,49.51237869262695,,45.738197326660156,68.2642593383789,79.60162353515625,13.661637306213379,,,,,,,,53.723628997802734,,
2004-03-09,49.841796875,38.81509780883789,30.547433853149414,34.369808197021484,57.97629165649414,16.600000381469727,,79.28308868408203,,61.264610290527344,,,,,,,49.841796875,,45.34992599487305,67.9073257446289,79.2830581665039,13.57244873046875,,,,,,,,53.8319206237793,,
2004-03-10,49.80885314941406,38.12111282348633,30.075708389282227,33.83740234375,57.90958023071289,18.670000076293945,,77.95362854003906,,61.2276611328125,,,,,,,49.80885314941406,,44.39865493774414,66.73270416259766,77.95362091064453,13.26222038269043,,,,,,,,54.006080627441406,,
2004-03-11,49.88023376464844,37.63386917114258,29.597919464111328,33.439796447753906,58.03734588623047,20.670000076293945,,76.94265747070312,,61.27933883666992,,,,,,,49.88023376464844,,43.9521484375,65.8696060180664,76.94267272949219,12.975261688232422,,,,,,,,53.77543640136719,,
2004-03-12,49.5727653503418,38.166656494140625,29.79145050048828,33.958717346191406,57.85959243774414,18.299999237060547,,77.95362854003906,,61.23501968383789,,,,,,,49.5727653503418,,45.13637161254883,66.51854705810547,77.95362091064453,13.083834648132324,,,,,,,,53.71418380737305,,
2004-03-15,49.65510177612305,37.588321685791016,29.50115966796875,33.52739715576172,57.87065505981445,21.1299991607666,,76.9980239868164,,61.2055778503418,,,,,,,49.65510177612305,,43.971553802490234,65.83708953857422,76.998046875,12.8395357131958,,,,,,,,53.77543640136719,,
2004-03-16,50.066959381103516,37.79511260986328,29.597919464111328,33.264583587646484,58.009586334228516,20.34000015258789,,77.40657043457031,,61.249847412109375,,,,,,,50.066959381103516,,43.99098205566406,66.28491973876953,77.40662384033203,12.998530387878418,,,,,,,,54.02020263671875,,
2004-03-17,49.98457717895508,38.20170974731445,30.05150032043457,34.00588607788086,57.98179244995117,18.110000610351562,,78.27214050292969,,61.249847412109375,,,,,,,49.98457717895508,,44.80635452270508,67.01175689697266,78.27213287353516,13.176908493041992,,,,,,,,54.0484504699707,,
2004-03-18,49.72099685668945,38.15614318847656,29.972885131835938,33.810447692871094,57.92621612548828,18.530000686645508,,78.29290008544922,,61.2276611328125,,,,,,,49.72099685668945,,44.5345573425293,67.04421997070312,78.29287719726562,13.254462242126465,,,,,,,,53.82252883911133,,
2004-03-19,49.65510177612305,37.71449279785156,29.755159378051758,33.68913650512695,57.8651008605957,19.149999618530273,,77.17070770263672,,61.249847412109375,,,,,,,49.65510177612305,,44.146278381347656,66.23078155517578,77.17072296142578,13.079962730407715,,,,,,,,53.7377815246582,,
2004-03-22,49.95708465576172,37.234317779541016,29.277395248413086,33.28480911254883,58.01521301269531,21.579999923706055,,76.19097137451172,,61.28665542602539,,,,,,,49.95708465576172,,43.29595947265625,65.4380874633789,76.1909408569336,12.870559692382812,,,,,,,,53.94486999511719,,
2004-03-23,50.044918060302734,37.1922492980957,29.307621002197266,33.46001434326172,58.02067184448242,20.670000076293945,,76.05895233154297,,61.30148696899414,,,,,,,50.044918060302734,,43.369754791259766,65.39269256591797,76.05891418457031,13.000077247619629,,,,,,,,54.043785095214844,,
2004-03-24,50.01752853393555,37.153709411621094,29.02943229675293,33.096107482910156,58.05404281616211,19.809999465942383,,76.12147521972656,,61.316246032714844,,,,,,,50.01752853393555,,43.31150817871094,65.43158721923828,76.12147521972656,13.010161399841309,,,,,,,,53.991973876953125,,
2004-03-25,49.82534408569336,37.67945098876953,29.4285888671875,33.61500930786133,58.02067184448242,17.8799991607666,,77.12902069091797,,61.30885696411133,,,,,,,49.82534408569336,,44.30935287475586,66.37373352050781,77.12902069091797,13.137354850769043,,,,,,,,53.84604263305664,,
2004-03-26,49.29819869995117,37.77058029174805,29.573732376098633,33.72283935546875,57.820648193359375,17.329999923706055,,77.14983367919922,,61.249847412109375,,,,,,,49.29819869995117,,44.42177963256836,66.39972686767578,77.14984130859375,13.113312721252441,,,,,,,,53.445865631103516,,
2004-03-29,48.96873092651367,38.14685821533203,29.82306480407715,34.10697937011719,57.71506118774414,16.5,,78.23385620117188,,61.2055778503418,,,,,,,48.96873092651367,,45.27363967895508,67.25730895996094,78.23387145996094,13.28161334991455,,,,,,,,53.53064727783203,,
2004-03-30,48.9357795715332,38.35782241821289,30.02374267578125,34.511322021484375,57.487274169921875,16.280000686645508,,78.49787902832031,,61.1981315612793,,,,,,,48.9357795715332,,45.64317321777344,67.5691909790039,78.49787902832031,13.444478034973145,,,,,,,,53.3988151550293,,
2004-03-31,49.171913146972656,38.42816925048828,30.042001724243164,34.64611053466797,57.765098571777344,16.739999771118164,,78.58821868896484,,61.24245071411133,,,,,,,49.171913146972656,,45.74430847167969,67.51715087890625,78.58821105957031,13.611227035522461,,,,,,,,53.591827392578125,,
2004-04-01,49.01095199584961,38.625091552734375,30.224449157714844,34.8078727722168,57.79291915893555,16.649999618530273,,79.06070709228516,,61.16849136352539,,,,,,,49.01095199584961,,46.24611282348633,67.6211166381836,79.06074523925781,13.72213363647461,,,,,,,,53.56867599487305,,
2004-04-02,47.7982063293457,38.976722717285156,30.224449157714844,35.239158630371094,57.26371765136719,15.640000343322754,,79.65828704833984,,60.954193115234375,,,,,,,47.7982063293457,,46.83348083496094,68.19286346435547,79.65831756591797,13.859413146972656,,,,,,,,52.732234954833984,,
2004-04-05,47.423370361328125,39.23344039916992,30.43120002746582,34.875247955322266,56.912723541259766,14.970000267028809,,80.09605407714844,,60.8950080871582,,,,,,,47.423370361328125,,46.96961212158203,68.64767456054688,80.09603881835938,13.956356048583984,,,,,,,,52.467628479003906,,
2004-04-06,47.68243408203125,39.12794876098633,30.485942840576172,34.7741584777832,57.074275970458984,15.319999694824219,,79.83892822265625,,60.968971252441406,,,,,,,47.68243408203125,,46.39781188964844,68.63465118408203,79.83897399902344,14.033909797668457,,,,,,,,52.71335983276367,,
2004-04-07,47.57219696044922,38.9661865234375,30.333898544311523,34.92241287231445,56.93500900268555,15.760000228881836,,79.6513671875,,60.98369216918945,,,,,,,47.57219696044922,,46.74787902832031,68.41380310058594,79.65137481689453,13.983501434326172,,,,,,,,52.72751235961914,,
2004-04-08,47.434383392333984,38.90993118286133,30.26700782775879,34.6528434753418,56.968441009521484,16.260000228881836,,79.47067260742188,,60.98369216918945,,,,,,,47.434383392333984,,46.331687927246094,68.0174789428711,79.47066497802734,13.99513053894043,,,,,,,,52.779502868652344,,
2004-04-12,47.26352310180664,39.03300857543945,30.376474380493164,34.29566955566406,56.951698303222656,15.279999732971191,,79.78337097167969,,60.924591064453125,,,,,,,47.26352310180664,,46.452266693115234,68.42029571533203,79.78335571289062,14.102937698364258,,,,,,,,52.45819091796875,,
2004-04-13,46.750858306884766,38.5090446472168,29.962936401367188,33.69588851928711,56.85144805908203,17.260000228881836,,78.6646499633789,,60.843265533447266,,,,,,,46.750858306884766,,45.370887756347656,67.46525573730469,78.66462707519531,13.938518524169922,,,,,,,,52.12739562988281,,
2004-04-14,46.71229553222656,38.382469177246094,29.68927764892578,33.271331787109375,56.684326171875,15.619999885559082,,78.78971099853516,,60.73974609375,,,,,,,46.71229553222656,,45.23085021972656,67.71209716796875,78.78971862792969,13.73299503326416,,,,,,,,52.05650329589844,,
2004-04-15,46.436641693115234,38.40004348754883,29.865625381469727,33.493709564208984,56.60080337524414,15.739999771118164,,78.490966796875,,60.776729583740234,,,,,,,46.436641693115234,,44.88079071044922,67.49120330810547,78.49093627929688,13.618982315063477,,,,,,,,51.83910369873047,,
2004-04-16,46.61304473876953,38.582889556884766,30.02374267578125,33.93850326538086,56.75672912597656,14.9399995803833,,79.0954818725586,,60.858055114746094,,,,,,,46.61304473876953,,45.22308349609375,68.03662109375,79.09546661376953,13.719803810119629,,,,,,,,52.13682556152344,,
2004-04-19,46.51383590698242,38.62861251831055,29.993345260620117,33.92502975463867,56.684326171875,15.420000076293945,,79.0954818725586,,60.784149169921875,,,,,,,46.51383590698242,,45.5576057434082,67.91311645507812,79.09546661376953,13.743073463439941,,,,,,,,52.04233932495117,,
2004-04-20,46.08939743041992,38.01322555541992,30.07848358154297,33.39263153076172,56.500457763671875,16.670000076293945,,77.7682876586914,,60.643699645996094,,,,,,,46.08939743041992,,44.55012512207031,66.97698211669922,77.76826477050781,13.62286376953125,,,,,,,,51.70207595825195,,
2004-04-21,46.31538009643555,38.259361267089844,29.798736572265625,33.601531982421875,56.36676788330078,15.600000381469727,,78.28943634033203,,60.65109634399414,,,,,,,46.31538009643555,,45.277523040771484,67.15250396728516,78.28943634033203,13.522038459777832,,,,,,,,51.74465560913086,,
2004-04-22,46.59096908569336,38.86773681640625,30.242691040039062,34.1945915222168,56.57289123535156,14.609999656677246,,79.3873062133789,,60.73974609375,,,,,,,46.59096908569336,,45.899898529052734,68.13411712646484,79.38726806640625,13.518158912658691,,,,,,,,52.02815246582031,,
2004-04-23,46.32636642456055,38.86421203613281,30.133228302001953,34.08675765991211,56.461490631103516,14.010000228881836,,79.46373748779297,,60.614112854003906,,,,,,,46.32636642456055,,45.80266571044922,68.20564270019531,79.46372985839844,13.618982315063477,,,,,,,,51.805999755859375,,
2004-04-26,46.4035530090332,38.69894027709961,30.005496978759766,34.06654357910156,56.44477844238281,14.770000457763672,,79.3525619506836,,60.62152862548828,,,,,,,46.4035530090332,,45.899898529052734,68.22514343261719,79.35256958007812,13.425090789794922,,,,,,,,51.81077194213867,,
2004-04-27,46.57994842529297,38.78683853149414,30.15146827697754,34.05305480957031,56.584041595458984,15.069999694824219,,79.42205810546875,,60.69546890258789,,,,,,,46.57994842529297,,45.78321075439453,68.29663848876953,79.42205810546875,13.353737831115723,,,,,,,,52.05650329589844,,
2004-04-28,46.14448547363281,38.241790771484375,29.786596298217773,33.439796447753906,56.322208404541016,16.290000915527344,,78.39366912841797,,60.569740295410156,,,,,,,46.14448547363281,,44.826332092285156,67.45801544189453,78.39362335205078,12.971384048461914,,,,,,,,51.73991012573242,,
2004-04-29,45.9184455871582,37.87959289550781,29.439950942993164,32.840003967285156,56.160614013671875,16.600000381469727,,77.70576477050781,,60.56233596801758,,,,,,,45.9184455871582,,43.935569763183594,66.99649047851562,77.70573425292969,12.544039726257324,,,,,,,,51.50835037231445,,
2004-04-30,46.10589599609375,37.57364273071289,29.531166076660156,32.68501663208008,56.143951416015625,17.190000534057617,,77.10123443603516,,60.59197998046875,,,,,,,46.10589599609375,,43.219825744628906,66.53491973876953,77.1012191772461,12.27724838256836,,,,,,,,51.50835037231445,,
2004-05-03,46.16400909423828,37.97454071044922,29.73792839050293,32.93437194824219,56.060176849365234,16.6200008392334,,77.9281234741211,,60.61860275268555,,,,,,,46.16400909423828,,43.7877311706543,67.15250396728516,77.92811584472656,12.400566101074219,,,,,,,,51.57570266723633,,
2004-05-04,45.84857177734375,38.01322555541992,29.84738540649414,33.45328140258789,56.16063690185547,16.549999237060547,,77.86555480957031,,60.60378646850586,,,,,,,45.84857177734375,,44.03278350830078,67.04202270507812,77.86553955078125,12.643317222595215,,,,,,,,51.40488052368164,,
2004-05-05,45.72129440307617,38.17147445678711,29.883878707885742,33.19044494628906,56.08808135986328,15.770000457763672,,78.36585998535156,,60.58161163330078,,,,,,,45.72129440307617,,44.2272834777832,67.25650787353516,78.36585998535156,12.67434024810791,,,,,,,,51.3289794921875,,
2004-05-06,45.59954071044922,37.79521179199219,29.616302490234375,32.86696243286133,55.914920806884766,17.049999237060547,,77.69186401367188,,60.56678771972656,,,,,,,45.59954071044922,,43.58156967163086,66.69747161865234,77.69185638427734,12.411422729492188,,,,,,,,51.09649658203125,,
2004-05-07,45.001888275146484,37.26771926879883,29.123722076416016,31.94369888305664,55.440120697021484,18.1299991607666,,76.40637969970703,,60.315101623535156,,,,,,,45.001888275146484,,42.34071731567383,65.75487518310547,76.40638732910156,12.132220268249512,,,,,,,,50.432273864746094,,
2004-05-10,44.896732330322266,36.75080871582031,28.67975616455078,31.438261032104492,55.3563232421875,19.770000457763672,,75.62113952636719,,60.344635009765625,,,,,,,44.896732330322266,,41.589996337890625,64.94876098632812,75.6211929321289,11.546664237976074,,,,,,,,50.05752944946289,,
2004-05-11,45.10148239135742,37.070804595947266,28.850059509277344,31.70109748840332,55.49599075317383,18.56999969482422,,76.26043701171875,,60.35211181640625,,,,,,,45.10148239135742,,42.496299743652344,65.16329193115234,76.26043701171875,11.88946533203125,,,,,,,,50.15718078613281,,
2004-05-12,44.802650451660156,37.20441436767578,28.977764129638672,31.930219650268555,55.41777420043945,18.139999389648438,,76.7468032836914,,60.36689376831055,,,,,,,44.802650451660156,,42.81917953491211,65.65088653564453,76.746826171875,11.893342018127441,,,,,,,,50.17609405517578,,
2004-05-13,44.631134033203125,37.09893035888672,28.977764129638672,31.842628479003906,55.406593322753906,18.860000610351562,,76.42720794677734,,60.337284088134766,,,,,,,44.631134033203125,,42.23180389404297,65.1567611694336,76.4272232055664,11.862319946289062,,,,,,,,49.91045379638672,,
2004-05-14,44.99631118774414,37.08486557006836,29.05682373046875,31.8223934173584,55.41777420043945,18.469999313354492,,76.46192932128906,,60.433509826660156,,,,,,,44.99631118774414,,42.06843948364258,65.29976654052734,76.46194458007812,11.549765586853027,,,,,,,,50.21406936645508,,
2004-05-17,45.394775390625,36.66289138793945,28.770992279052734,31.431528091430664,55.69706344604492,19.959999084472656,,75.80876922607422,,60.51496124267578,,,,,,,45.394775390625,,41.66778564453125,64.7212142944336,75.80878448486328,11.087523460388184,,,,,,,,50.45603942871094,,
2004-05-18,45.21768569946289,36.95476531982422,28.977764129638672,31.63369369506836,55.724998474121094,19.329999923706055,,76.19097137451172,,60.455780029296875,,,,,,,45.21768569946289,,42.13844680786133,64.98780059814453,76.1909408569336,11.417144775390625,,,,,,,,50.5272102355957,,
2004-05-19,45.06830596923828,36.90553283691406,28.916954040527344,31.606752395629883,55.62998962402344,18.93000030517578,,75.92692565917969,,60.4261474609375,,,,,,,45.06830596923828,,41.83891296386719,64.8122329711914,75.92689514160156,11.732802391052246,,,,,,,,50.36109924316406,,
2004-05-20,45.41687774658203,36.919586181640625,28.9351863861084,31.72803497314453,55.78089141845703,18.670000076293945,,76.1701431274414,,60.455780029296875,,,,,,,45.41687774658203,,41.92449951171875,65.02032470703125,76.1701431274414,11.66067123413086,,,,,,,,50.64109802246094,,
2004-05-21,45.23429489135742,37.06026077270508,29.02033042907715,31.963918685913086,55.691490173339844,18.489999771118164,,76.3021240234375,,60.455780029296875,,,,,,,45.23429489135742,,42.317378997802734,65.07112884521484,76.3021240234375,11.852241516113281,,,,,,,,50.59837341308594,,
2004-05-24,45.37819290161133,37.20091247558594,29.123722076416016,32.28740310668945,55.73614501953125,18.079999923706055,,76.62175750732422,,60.470523834228516,,,,,,,45.37819290161133,,42.8658447265625,65.1102294921875,76.62174987792969,12.036818504333496,,,,,,,,50.80238723754883,,
2004-05-25,45.510990142822266,37.83036422729492,29.555490493774414,32.71196365356445,55.719417572021484,15.960000038146973,,77.7196273803711,,60.470523834228516,,,,,,,45.510990142822266,,43.76050567626953,66.02960968017578,77.71967315673828,12.302066802978516,,,,,,,,50.854549407958984,,
2004-05-26,45.75450134277344,37.907718658447266,29.531166076660156,33.109580993652344,55.85908126831055,15.970000267028809,,77.99060821533203,,60.58161163330078,,,,,,,45.75450134277344,,44.06000518798828,66.08175659179688,77.99064636230469,12.253982543945312,,,,,,,,51.082279205322266,,
2004-05-27,46.114219665527344,38.08355712890625,29.73792839050293,33.237632751464844,56.12715530395508,15.279999732971191,,78.42839813232422,,60.61125564575195,,,,,,,46.114219665527344,,44.07170867919922,66.70118713378906,78.42839050292969,12.4478759765625,,,,,,,,51.314781188964844,,
2004-05-28,45.986915588378906,38.11872482299805,29.750091552734375,33.35892868041992,55.93172836303711,15.5,,78.42143249511719,,60.588966369628906,,,,,,,45.986915588378906,,44.14949035644531,66.62296295166016,78.42143249511719,12.420727729797363,,,,,,,,51.23884963989258,,
2004-06-01,45.56580352783203,38.153873443603516,29.756175994873047,33.22414016723633,55.86836624145508,16.299999237060547,,78.31721496582031,,60.502967834472656,,,,,,,45.56580352783203,,44.569602966308594,66.60991668701172,78.31721496582031,12.334637641906738,,,,,,,,50.965423583984375,,
2004-06-02,45.44914627075195,38.259361267089844,29.877809524536133,33.493709564208984,55.89076614379883,16.079999923706055,,78.60902404785156,,60.46592712402344,,,,,,,45.44914627075195,,44.42177963256836,67.0532455444336,78.60905456542969,12.334637641906738,,,,,,,,50.832061767578125,,
2004-06-03,45.54359817504883,37.95344161987305,29.731855392456055,33.19044494628906,55.86836624145508,17.030000686645508,,77.88642883300781,,60.480712890625,,,,,,,45.54359817504883,,43.566017150878906,66.5903091430664,77.88638305664062,12.060864448547363,,,,,,,,50.965423583984375,,
2004-06-04,45.27692413330078,38.18202209472656,29.871715545654297,33.30501174926758,55.750667572021484,16.780000686645508,,78.50481414794922,,60.38437271118164,,,,,,,45.27692413330078,,44.11058807373047,66.93590545654297,78.50483703613281,12.238468170166016,,,,,,,,50.784420013427734,,
2004-06-07,45.28807067871094,38.751670837402344,30.242691040039062,33.76327896118164,55.806663513183594,15.390000343322754,,79.69996643066406,,60.40656661987305,,,,,,,45.28807067871094,,44.907997131347656,67.79655456542969,79.69998168945312,12.661154747009277,,,,,,,,50.85108184814453,,
2004-06-08,45.37135314941406,38.80091857910156,30.187955856323242,33.84416198730469,55.6722412109375,15.010000228881836,,79.8111572265625,,60.413978576660156,,,,,,,45.37135314941406,,44.86521530151367,68.11604309082031,79.81114959716797,12.485100746154785,,,,,,,,50.85587692260742,,
2004-06-09,45.176944732666016,38.4562873840332,30.0480899810791,33.54762649536133,55.689029693603516,15.390000343322754,,79.06766510009766,,60.317657470703125,,,,,,,45.176944732666016,,44.0522346496582,67.77696228027344,79.06768035888672,12.202794075012207,,,,,,,,50.63199234008789,,
2004-06-10,45.265804290771484,38.54421615600586,30.163633346557617,33.5408935546875,55.63298034667969,15.039999961853027,,79.45677185058594,,60.31021499633789,,,,,,,45.265804290771484,,44.2272834777832,67.97260284423828,79.456787109375,12.216754913330078,,,,,,,,50.6605224609375,,
2004-06-14,44.90471267700195,38.14685821533203,29.85956573486328,33.1163215637207,55.47611618041992,16.06999969482422,,78.67160034179688,,60.1545295715332,,,,,,,44.90471267700195,,43.35984802246094,67.54877471923828,78.6715316772461,11.745984077453613,,,,,,,,50.40330123901367,,
2004-06-15,45.85468673706055,38.459815979003906,30.029844284057617,33.63523483276367,55.94680404663086,15.050000190734863,,79.22748565673828,,60.3547477722168,,,,,,,45.85468673706055,,44.14949035644531,67.8813247680664,79.2275161743164,11.973231315612793,,,,,,,,50.97498321533203,,
2004-06-16,45.676902770996094,38.48794937133789,30.169696807861328,33.65544128417969,55.8347282409668,14.789999961853027,,79.21358489990234,,60.31021499633789,,,,,,,45.676902770996094,,44.23506164550781,67.80305480957031,79.21358489990234,11.812679290771484,,,,,,,,50.97970199584961,,
2004-06-17,45.97691345214844,38.477386474609375,30.175798416137695,33.7026252746582,55.89638137817383,15.149999618530273,,79.0954818725586,,60.38437271118164,,,,,,,45.97691345214844,,44.12226104736328,67.77696228027344,79.09546661376953,11.871625900268555,,,,,,,,51.07979965209961,,
2004-06-18,45.876922607421875,38.48794937133789,30.279178619384766,33.90480041503906,55.98039245605469,14.989999771118164,,79.24469757080078,,60.3473014831543,,,,,,,45.876922607421875,,44.273963928222656,68.01521301269531,79.24470520019531,11.80415153503418,,,,,,,,51.017852783203125,,
2004-06-21,45.91021728515625,38.39300537109375,30.230525970458984,33.93175506591797,56.053321838378906,15.260000228881836,,78.94482421875,,60.391822814941406,,,,,,,45.91021728515625,,44.098915100097656,67.7476806640625,78.94483184814453,11.858440399169922,,,,,,,,51.10834884643555,,
